CountryName,MortalityYear,Gender,AgeGroupCode,ICD10,Deaths,Class,Zone
Mexico,2004,Male,15,A183,1,Tuberculosis,CentralAmerica
Mexico,2002,Male,20,A170,1,Tuberculosis,CentralAmerica
Mexico,2002,Male,27,A199,1,Tuberculosis,CentralAmerica
Mexico,2002,Male,28,A199,1,Tuberculosis,CentralAmerica
Mexico,2010,Male,15,A178,1,Tuberculosis,CentralAmerica
Mexico,2010,Male,15,A179,1,Tuberculosis,CentralAmerica
Mexico,2010,Male,15,A183,1,Tuberculosis,CentralAmerica
Mexico,2010,Male,16,A150,1,Tuberculosis,CentralAmerica
Mexico,2010,Male,16,A171,1,Tuberculosis,CentralAmerica
Mexico,2010,Male,16,A179,1,Tuberculosis,CentralAmerica
Mexico,2010,Male,16,A180,1,Tuberculosis,CentralAmerica
Mexico,2010,Male,16,A183,1,Tuberculosis,CentralAmerica
Mexico,2008,Male,20,A188,1,Tuberculosis,CentralAmerica
Mexico,2008,Male,20,A198,1,Tuberculosis,CentralAmerica
Mexico,2001,Male,27,A181,1,Tuberculosis,CentralAmerica
Mexico,2001,Male,27,A199,1,Tuberculosis,CentralAmerica
Mexico,2001,Male,26,A183,1,Tuberculosis,CentralAmerica
Mexico,2001,Male,26,A199,1,Tuberculosis,CentralAmerica
Mexico,2005,Male,26,A182,1,Tuberculosis,CentralAmerica
Mexico,2005,Male,26,A188,1,Tuberculosis,CentralAmerica
Mexico,2005,Male,18,A180,1,Tuberculosis,CentralAmerica
Mexico,2005,Male,18,A181,1,Tuberculosis,CentralAmerica
Mexico,2005,Male,18,A188,1,Tuberculosis,CentralAmerica
Mexico,2011,Male,18,A183,1,Tuberculosis,CentralAmerica
Mexico,2006,Male,19,A183,1,Tuberculosis,CentralAmerica
Mexico,2006,Male,19,A187,1,Tuberculosis,CentralAmerica
Mexico,2002,Male,19,A180,1,Tuberculosis,CentralAmerica
Mexico,2002,Male,19,A182,1,Tuberculosis,CentralAmerica
Mexico,2002,Male,19,A183,1,Tuberculosis,CentralAmerica
Mexico,2005,Male,19,A178,1,Tuberculosis,CentralAmerica
Mexico,2005,Male,19,A188,1,Tuberculosis,CentralAmerica
Mexico,2008,Male,19,A181,1,Tuberculosis,CentralAmerica
Mexico,2008,Male,19,A183,1,Tuberculosis,CentralAmerica
Mexico,2005,Male,25,A150,1,Tuberculosis,CentralAmerica
Mexico,2005,Male,25,A180,1,Tuberculosis,CentralAmerica
Mexico,2005,Male,25,A188,1,Tuberculosis,CentralAmerica
Mexico,2008,Male,25,A180,1,Tuberculosis,CentralAmerica
Mexico,2011,Male,25,A154,1,Tuberculosis,CentralAmerica
Mexico,2011,Male,25,A158,1,Tuberculosis,CentralAmerica
Mexico,2011,Male,25,A179,1,Tuberculosis,CentralAmerica
Mexico,2011,Male,25,A182,1,Tuberculosis,CentralAmerica
Mexico,2001,Male,25,A170,1,Tuberculosis,CentralAmerica
Mexico,2001,Male,25,A181,1,Tuberculosis,CentralAmerica
Mexico,2006,Male,25,A151,1,Tuberculosis,CentralAmerica
Mexico,2006,Male,25,A170,1,Tuberculosis,CentralAmerica
Mexico,2006,Male,25,A180,1,Tuberculosis,CentralAmerica
Mexico,2006,Male,25,A188,1,Tuberculosis,CentralAmerica
Mexico,2006,Male,25,A199,1,Tuberculosis,CentralAmerica
Mexico,2011,Male,24,A179,1,Tuberculosis,CentralAmerica
Mexico,2006,Male,24,A151,1,Tuberculosis,CentralAmerica
Mexico,2006,Male,24,A180,1,Tuberculosis,CentralAmerica
Mexico,2003,Male,24,A159,1,Tuberculosis,CentralAmerica
Mexico,2003,Male,24,A170,1,Tuberculosis,CentralAmerica
Mexico,2003,Male,24,A182,1,Tuberculosis,CentralAmerica
Mexico,2003,Male,24,A188,1,Tuberculosis,CentralAmerica
Mexico,2004,Male,24,A150,1,Tuberculosis,CentralAmerica
Mexico,2004,Male,24,A153,1,Tuberculosis,CentralAmerica
Mexico,2004,Male,24,A180,1,Tuberculosis,CentralAmerica
Mexico,2004,Male,24,A182,1,Tuberculosis,CentralAmerica
Mexico,2008,Male,24,A170,1,Tuberculosis,CentralAmerica
Mexico,2008,Male,24,A178,1,Tuberculosis,CentralAmerica
Mexico,2008,Male,24,A183,1,Tuberculosis,CentralAmerica
Mexico,2008,Male,24,A188,1,Tuberculosis,CentralAmerica
Mexico,2008,Male,24,A192,1,Tuberculosis,CentralAmerica
Peru,2001,Male,27,A153,1,Tuberculosis,SouthAmerica
Peru,2001,Male,27,A178,1,Tuberculosis,SouthAmerica
Peru,2001,Male,27,A199,1,Tuberculosis,SouthAmerica
Bolivia,2001,Male,27,A153,1,Tuberculosis,SouthAmerica
Bolivia,1996,Male,27,A153,1,Tuberculosis,SouthAmerica
Colombia,2005,Male,27,A199,1,Tuberculosis,SouthAmerica
Peru,2005,Male,27,A150,1,Tuberculosis,SouthAmerica
Peru,2005,Male,27,A153,1,Tuberculosis,SouthAmerica
Peru,2005,Male,27,A183,1,Tuberculosis,SouthAmerica
Nicaragua,2005,Male,27,A153,1,Tuberculosis,CentralAmerica
Argentina,2005,Male,27,A152,1,Tuberculosis,SouthAmerica
Peru,2002,Male,28,A152,1,Tuberculosis,SouthAmerica
Ecuador,2002,Male,29,A170,1,Tuberculosis,SouthAmerica
El Salvador,2002,Male,29,A190,1,Tuberculosis,CentralAmerica
Haiti,2002,Male,29,A170,1,Tuberculosis,Caribbean
Uruguay,2002,Male,29,A178,1,Tuberculosis,SouthAmerica
Peru,2002,Male,29,A150,1,Tuberculosis,SouthAmerica
Peru,2002,Male,29,A199,1,Tuberculosis,SouthAmerica
Argentina,2002,Male,29,A181,1,Tuberculosis,SouthAmerica
"Venezuela, RB",1996,Male,28,A170,1,Tuberculosis,SouthAmerica
Bolivia,1996,Male,99,A153,1,Tuberculosis,SouthAmerica
Bolivia,1996,Male,99,A170,1,Tuberculosis,SouthAmerica
Colombia,2011,Male,5,A170,1,Tuberculosis,SouthAmerica
Colombia,2011,Male,5,A199,1,Tuberculosis,SouthAmerica
Peru,2011,Male,17,A178,1,Tuberculosis,SouthAmerica
Peru,2011,Male,17,A183,1,Tuberculosis,SouthAmerica
Paraguay,2011,Male,17,A152,1,Tuberculosis,SouthAmerica
Paraguay,2011,Male,17,A190,1,Tuberculosis,SouthAmerica
Panama,2011,Male,17,A183,1,Tuberculosis,CentralAmerica
"Venezuela, RB",2010,Male,14,A178,1,Tuberculosis,SouthAmerica
"Venezuela, RB",2010,Male,14,A181,1,Tuberculosis,SouthAmerica
Argentina,2010,Male,17,A170,1,Tuberculosis,SouthAmerica
Argentina,2010,Male,17,A183,1,Tuberculosis,SouthAmerica
Guyana,2010,Male,15,A178,1,Tuberculosis,SouthAmerica
Honduras,2010,Male,15,A199,1,Tuberculosis,CentralAmerica
Uruguay,2010,Male,15,A199,1,Tuberculosis,SouthAmerica
Panama,2010,Male,15,A170,1,Tuberculosis,CentralAmerica
Dominican Republic,2010,Male,15,A183,1,Tuberculosis,Caribbean
Chile,2010,Male,15,A170,1,Tuberculosis,SouthAmerica
Chile,2010,Male,15,A199,1,Tuberculosis,SouthAmerica
Peru,2010,Male,15,A159,1,Tuberculosis,SouthAmerica
Peru,2010,Male,15,A171,1,Tuberculosis,SouthAmerica
Peru,2010,Male,15,A183,1,Tuberculosis,SouthAmerica
Argentina,2010,Male,15,A170,1,Tuberculosis,SouthAmerica
Colombia,2010,Male,15,A178,1,Tuberculosis,SouthAmerica
Argentina,2010,Male,16,A199,1,Tuberculosis,SouthAmerica
Peru,2010,Male,16,A170,1,Tuberculosis,SouthAmerica
Peru,2010,Male,16,A187,1,Tuberculosis,SouthAmerica
Peru,2010,Male,16,A188,1,Tuberculosis,SouthAmerica
Peru,2010,Male,16,A191,1,Tuberculosis,SouthAmerica
Ecuador,2010,Male,16,A170,1,Tuberculosis,SouthAmerica
Paraguay,2010,Male,16,A150,1,Tuberculosis,SouthAmerica
Dominican Republic,2010,Male,16,A199,1,Tuberculosis,Caribbean
Panama,2010,Male,16,A170,1,Tuberculosis,CentralAmerica
Panama,2010,Male,16,A183,1,Tuberculosis,CentralAmerica
El Salvador,2010,Male,16,A181,1,Tuberculosis,CentralAmerica
El Salvador,2010,Male,16,A183,1,Tuberculosis,CentralAmerica
Honduras,2010,Male,16,A150,1,Tuberculosis,CentralAmerica
Honduras,2010,Male,16,A152,1,Tuberculosis,CentralAmerica
Honduras,2010,Male,16,A170,1,Tuberculosis,CentralAmerica
Honduras,2010,Male,16,A199,1,Tuberculosis,CentralAmerica
Colombia,2010,Male,16,A179,1,Tuberculosis,SouthAmerica
Colombia,2010,Male,16,A183,1,Tuberculosis,SouthAmerica
Colombia,2010,Male,16,A188,1,Tuberculosis,SouthAmerica
Colombia,2001,Male,26,A182,1,Tuberculosis,SouthAmerica
Colombia,2001,Male,26,A188,1,Tuberculosis,SouthAmerica
Colombia,2001,Male,26,A199,1,Tuberculosis,SouthAmerica
Peru,2001,Male,26,A151,1,Tuberculosis,SouthAmerica
Peru,2001,Male,26,A159,1,Tuberculosis,SouthAmerica
Peru,2001,Male,26,A178,1,Tuberculosis,SouthAmerica
Peru,2001,Male,26,A198,1,Tuberculosis,SouthAmerica
Cuba,2001,Male,26,A152,1,Tuberculosis,Caribbean
Ecuador,2001,Male,26,A170,1,Tuberculosis,SouthAmerica
Puerto Rico,2001,Male,26,A184,1,Tuberculosis,Caribbean
Panama,2001,Male,26,A152,1,Tuberculosis,CentralAmerica
Panama,2001,Male,26,A199,1,Tuberculosis,CentralAmerica
Bolivia,2001,Male,26,A153,1,Tuberculosis,SouthAmerica
Bolivia,2001,Male,26,A181,1,Tuberculosis,SouthAmerica
Nicaragua,2001,Male,26,A153,1,Tuberculosis,CentralAmerica
Paraguay,2005,Male,26,A153,1,Tuberculosis,SouthAmerica
Paraguay,2005,Male,26,A199,1,Tuberculosis,SouthAmerica
Ecuador,2005,Male,26,A180,1,Tuberculosis,SouthAmerica
Ecuador,2005,Male,26,A184,1,Tuberculosis,SouthAmerica
Peru,2005,Male,26,A153,1,Tuberculosis,SouthAmerica
Peru,2005,Male,26,A159,1,Tuberculosis,SouthAmerica
Peru,2005,Male,26,A183,1,Tuberculosis,SouthAmerica
Peru,2005,Male,26,A199,1,Tuberculosis,SouthAmerica
Canada,2005,Male,26,A180,1,Tuberculosis,NorthernAmerica
Canada,2005,Male,26,A199,1,Tuberculosis,NorthernAmerica
Peru,2002,Male,26,A153,1,Tuberculosis,SouthAmerica
"Venezuela, RB",2002,Male,26,A199,1,Tuberculosis,SouthAmerica
Panama,2002,Male,26,A190,1,Tuberculosis,CentralAmerica
Dominican Republic,1996,Male,26,A181,1,Tuberculosis,Caribbean
El Salvador,2003,Male,12,A170,1,Tuberculosis,CentralAmerica
Cuba,2003,Male,12,A150,1,Tuberculosis,Caribbean
Ecuador,2003,Male,12,A180,1,Tuberculosis,SouthAmerica
Peru,2003,Male,12,A150,1,Tuberculosis,SouthAmerica
Peru,2003,Male,12,A151,1,Tuberculosis,SouthAmerica
Peru,2003,Male,12,A159,1,Tuberculosis,SouthAmerica
Peru,2003,Male,12,A170,1,Tuberculosis,SouthAmerica
Peru,2003,Male,12,A179,1,Tuberculosis,SouthAmerica
Peru,2003,Male,12,A183,1,Tuberculosis,SouthAmerica
Peru,2003,Male,12,A198,1,Tuberculosis,SouthAmerica
Argentina,2003,Male,12,A170,1,Tuberculosis,SouthAmerica
Argentina,2003,Male,12,A199,1,Tuberculosis,SouthAmerica
"Venezuela, RB",2003,Male,12,A170,1,Tuberculosis,SouthAmerica
Colombia,2003,Male,11,A170,1,Tuberculosis,SouthAmerica
Colombia,2003,Male,11,A199,1,Tuberculosis,SouthAmerica
Peru,2003,Male,11,A150,1,Tuberculosis,SouthAmerica
Peru,2003,Male,11,A151,1,Tuberculosis,SouthAmerica
Peru,2003,Male,11,A170,1,Tuberculosis,SouthAmerica
Peru,2003,Male,11,A178,1,Tuberculosis,SouthAmerica
Canada,2003,Male,11,A199,1,Tuberculosis,NorthernAmerica
Dominican Republic,2003,Male,11,A199,1,Tuberculosis,Caribbean
Paraguay,2003,Male,11,A170,1,Tuberculosis,SouthAmerica
Paraguay,2003,Male,11,A199,1,Tuberculosis,SouthAmerica
Paraguay,2003,Male,23,A153,1,Tuberculosis,SouthAmerica
Panama,2003,Male,23,A190,1,Tuberculosis,CentralAmerica
Panama,2003,Male,23,A199,1,Tuberculosis,CentralAmerica
"Venezuela, RB",2003,Male,23,A159,1,Tuberculosis,SouthAmerica
"Venezuela, RB",2003,Male,23,A199,1,Tuberculosis,SouthAmerica
Peru,2003,Male,23,A150,1,Tuberculosis,SouthAmerica
Peru,2003,Male,23,A151,1,Tuberculosis,SouthAmerica
Peru,2003,Male,23,A159,1,Tuberculosis,SouthAmerica
Peru,2003,Male,23,A170,1,Tuberculosis,SouthAmerica
Peru,2003,Male,23,A178,1,Tuberculosis,SouthAmerica
Peru,2003,Male,23,A182,1,Tuberculosis,SouthAmerica
Peru,2003,Male,23,A188,1,Tuberculosis,SouthAmerica
Peru,2003,Male,23,A198,1,Tuberculosis,SouthAmerica
Colombia,2003,Male,10,A188,1,Tuberculosis,SouthAmerica
"Venezuela, RB",2003,Male,10,A178,1,Tuberculosis,SouthAmerica
Peru,2003,Male,10,A178,1,Tuberculosis,SouthAmerica
Peru,2003,Male,10,A183,1,Tuberculosis,SouthAmerica
Ecuador,2003,Male,10,A170,1,Tuberculosis,SouthAmerica
Dominican Republic,2003,Male,10,A183,1,Tuberculosis,Caribbean
El Salvador,2003,Male,10,A170,1,Tuberculosis,CentralAmerica
Haiti,2003,Male,10,A170,1,Tuberculosis,Caribbean
Nicaragua,2003,Male,10,A199,1,Tuberculosis,CentralAmerica
Trinidad and Tobago,2003,Male,10,A199,1,Tuberculosis,Caribbean
Dominican Republic,2003,Male,6,A178,1,Tuberculosis,Caribbean
Nicaragua,2003,Male,6,A153,1,Tuberculosis,CentralAmerica
Colombia,2003,Male,6,A171,1,Tuberculosis,SouthAmerica
Colombia,2003,Male,6,A178,1,Tuberculosis,SouthAmerica
Peru,2003,Male,7,A199,1,Tuberculosis,SouthAmerica
Chile,2003,Male,7,A198,1,Tuberculosis,SouthAmerica
Dominican Republic,2003,Male,7,A190,1,Tuberculosis,Caribbean
Ecuador,2003,Male,8,A179,1,Tuberculosis,SouthAmerica
Haiti,2003,Male,8,A199,1,Tuberculosis,Caribbean
Peru,2003,Male,9,A170,1,Tuberculosis,SouthAmerica
Peru,2003,Male,9,A178,1,Tuberculosis,SouthAmerica
Peru,2003,Male,9,A179,1,Tuberculosis,SouthAmerica
Haiti,2003,Male,9,A199,1,Tuberculosis,Caribbean
Panama,2003,Male,9,A170,1,Tuberculosis,CentralAmerica
Guyana,2011,Male,18,A199,1,Tuberculosis,SouthAmerica
Honduras,2011,Male,18,A199,1,Tuberculosis,CentralAmerica
Nicaragua,2011,Male,18,A153,1,Tuberculosis,CentralAmerica
Paraguay,2011,Male,18,A150,1,Tuberculosis,SouthAmerica
Paraguay,2011,Male,18,A152,1,Tuberculosis,SouthAmerica
Guatemala,2011,Male,18,A170,1,Tuberculosis,CentralAmerica
Guatemala,2011,Male,18,A199,1,Tuberculosis,CentralAmerica
Ecuador,2011,Male,18,A183,1,Tuberculosis,SouthAmerica
Ecuador,2011,Male,18,A199,1,Tuberculosis,SouthAmerica
Peru,2011,Male,18,A151,1,Tuberculosis,SouthAmerica
Peru,2011,Male,18,A159,1,Tuberculosis,SouthAmerica
Peru,2011,Male,18,A183,1,Tuberculosis,SouthAmerica
Peru,2011,Male,18,A192,1,Tuberculosis,SouthAmerica
Chile,2011,Male,18,A170,1,Tuberculosis,SouthAmerica
"Venezuela, RB",2011,Male,18,A178,1,Tuberculosis,SouthAmerica
"Venezuela, RB",2011,Male,18,A182,1,Tuberculosis,SouthAmerica
"Venezuela, RB",2011,Male,18,A188,1,Tuberculosis,SouthAmerica
Argentina,2011,Male,18,A188,1,Tuberculosis,SouthAmerica
Argentina,2011,Male,18,A199,1,Tuberculosis,SouthAmerica
Peru,2005,Male,18,A152,1,Tuberculosis,SouthAmerica
Peru,2005,Male,18,A153,1,Tuberculosis,SouthAmerica
Peru,2005,Male,18,A170,1,Tuberculosis,SouthAmerica
Peru,2005,Male,18,A180,1,Tuberculosis,SouthAmerica
Peru,2005,Male,18,A198,1,Tuberculosis,SouthAmerica
Ecuador,2005,Male,18,A180,1,Tuberculosis,SouthAmerica
Paraguay,2005,Male,18,A152,1,Tuberculosis,SouthAmerica
Costa Rica,2005,Male,18,A170,1,Tuberculosis,CentralAmerica
Guatemala,2005,Male,18,A170,1,Tuberculosis,CentralAmerica
Guatemala,2005,Male,18,A180,1,Tuberculosis,CentralAmerica
Nicaragua,2005,Male,18,A199,1,Tuberculosis,CentralAmerica
Panama,2005,Male,18,A199,1,Tuberculosis,CentralAmerica
Curacao,2005,Male,18,A159,1,Tuberculosis,Caribbean
Peru,2006,Male,18,A171,1,Tuberculosis,SouthAmerica
Peru,2006,Male,18,A181,1,Tuberculosis,SouthAmerica
Peru,2006,Male,18,A183,1,Tuberculosis,SouthAmerica
Peru,2006,Male,18,A188,1,Tuberculosis,SouthAmerica
Peru,2006,Male,18,A190,1,Tuberculosis,SouthAmerica
Peru,2006,Male,18,A198,1,Tuberculosis,SouthAmerica
"Venezuela, RB",2006,Male,18,A170,1,Tuberculosis,SouthAmerica
"Venezuela, RB",2008,Male,18,A178,1,Tuberculosis,SouthAmerica
"Venezuela, RB",2008,Male,18,A181,1,Tuberculosis,SouthAmerica
"Venezuela, RB",2008,Male,18,A199,1,Tuberculosis,SouthAmerica
Argentina,2005,Male,20,A183,1,Tuberculosis,SouthAmerica
Dominican Republic,2006,Male,20,A199,1,Tuberculosis,Caribbean
Guyana,2006,Male,20,A199,1,Tuberculosis,SouthAmerica
Ecuador,2006,Male,20,A180,1,Tuberculosis,SouthAmerica
Ecuador,2006,Male,20,A182,1,Tuberculosis,SouthAmerica
Ecuador,2006,Male,20,A188,1,Tuberculosis,SouthAmerica
Cuba,2006,Male,20,A150,1,Tuberculosis,Caribbean
Cuba,2006,Male,20,A152,1,Tuberculosis,Caribbean
Chile,2006,Male,20,A170,1,Tuberculosis,SouthAmerica
Colombia,2006,Male,20,A178,1,Tuberculosis,SouthAmerica
Colombia,2006,Male,20,A181,1,Tuberculosis,SouthAmerica
Argentina,2006,Male,20,A158,1,Tuberculosis,SouthAmerica
Argentina,2006,Male,20,A170,1,Tuberculosis,SouthAmerica
Argentina,2006,Male,20,A188,1,Tuberculosis,SouthAmerica
Canada,2008,Male,20,A183,1,Tuberculosis,NorthernAmerica
Cuba,2008,Male,20,A152,1,Tuberculosis,Caribbean
Chile,2008,Male,20,A180,1,Tuberculosis,SouthAmerica
Chile,2008,Male,20,A181,1,Tuberculosis,SouthAmerica
Nicaragua,2008,Male,20,A199,1,Tuberculosis,CentralAmerica
Honduras,2008,Male,20,A152,1,Tuberculosis,CentralAmerica
Argentina,2008,Male,20,A178,1,Tuberculosis,SouthAmerica
Argentina,2008,Male,20,A198,1,Tuberculosis,SouthAmerica
Argentina,2008,Male,20,A199,1,Tuberculosis,SouthAmerica
Colombia,2008,Male,20,A178,1,Tuberculosis,SouthAmerica
Colombia,2008,Male,20,A183,1,Tuberculosis,SouthAmerica
Chile,2002,Male,20,A170,1,Tuberculosis,SouthAmerica
Chile,2002,Male,20,A183,1,Tuberculosis,SouthAmerica
Peru,2002,Male,20,A153,1,Tuberculosis,SouthAmerica
Peru,2002,Male,20,A170,1,Tuberculosis,SouthAmerica
Peru,2002,Male,20,A179,1,Tuberculosis,SouthAmerica
Cuba,2002,Male,20,A150,1,Tuberculosis,Caribbean
Ecuador,2002,Male,20,A170,1,Tuberculosis,SouthAmerica
Ecuador,2002,Male,20,A199,1,Tuberculosis,SouthAmerica
Costa Rica,2002,Male,20,A170,1,Tuberculosis,CentralAmerica
Dominican Republic,2002,Male,20,A181,1,Tuberculosis,Caribbean
"Bahamas, The",2002,Male,20,A185,1,Tuberculosis,Caribbean
Haiti,2002,Male,20,A183,1,Tuberculosis,Caribbean
Canada,2002,Male,20,A170,1,Tuberculosis,NorthernAmerica
Colombia,2002,Male,20,A180,1,Tuberculosis,SouthAmerica
Argentina,2004,Male,23,A158,1,Tuberculosis,SouthAmerica
Argentina,2004,Male,23,A170,1,Tuberculosis,SouthAmerica
Argentina,2004,Male,23,A183,1,Tuberculosis,SouthAmerica
Peru,2004,Male,23,A178,1,Tuberculosis,SouthAmerica
Peru,2004,Male,23,A181,1,Tuberculosis,SouthAmerica
Peru,2004,Male,23,A183,1,Tuberculosis,SouthAmerica
Peru,2004,Male,23,A187,1,Tuberculosis,SouthAmerica
Peru,2004,Male,23,A198,1,Tuberculosis,SouthAmerica
Chile,2004,Male,23,A170,1,Tuberculosis,SouthAmerica
Chile,2004,Male,23,A184,1,Tuberculosis,SouthAmerica
"Venezuela, RB",2004,Male,23,A199,1,Tuberculosis,SouthAmerica
Ecuador,2004,Male,23,A199,1,Tuberculosis,SouthAmerica
Costa Rica,2004,Male,23,A170,1,Tuberculosis,CentralAmerica
Colombia,2004,Male,23,A183,1,Tuberculosis,SouthAmerica
Colombia,2004,Male,23,A188,1,Tuberculosis,SouthAmerica
Canada,2004,Male,23,A170,1,Tuberculosis,NorthernAmerica
Colombia,2004,Male,16,A183,1,Tuberculosis,SouthAmerica
Argentina,2004,Male,16,A170,1,Tuberculosis,SouthAmerica
Cuba,2004,Male,16,A199,1,Tuberculosis,Caribbean
Chile,2004,Male,16,A170,1,Tuberculosis,SouthAmerica
Chile,2004,Male,16,A199,1,Tuberculosis,SouthAmerica
Peru,2004,Male,16,A150,1,Tuberculosis,SouthAmerica
Peru,2004,Male,16,A179,1,Tuberculosis,SouthAmerica
Peru,2004,Male,16,A183,1,Tuberculosis,SouthAmerica
Peru,2004,Male,16,A198,1,Tuberculosis,SouthAmerica
Canada,2004,Male,16,A178,1,Tuberculosis,NorthernAmerica
Paraguay,2004,Male,16,A153,1,Tuberculosis,SouthAmerica
Panama,2004,Male,16,A199,1,Tuberculosis,CentralAmerica
Costa Rica,2004,Male,16,A183,1,Tuberculosis,CentralAmerica
Costa Rica,2004,Male,16,A199,1,Tuberculosis,CentralAmerica
Dominican Republic,2004,Male,16,A182,1,Tuberculosis,Caribbean
Guyana,2004,Male,16,A199,1,Tuberculosis,SouthAmerica
Dominican Republic,2004,Male,15,A199,1,Tuberculosis,Caribbean
Paraguay,2004,Male,15,A159,1,Tuberculosis,SouthAmerica
Costa Rica,2004,Male,15,A170,1,Tuberculosis,CentralAmerica
Costa Rica,2004,Male,15,A199,1,Tuberculosis,CentralAmerica
Ecuador,2004,Male,15,A170,1,Tuberculosis,SouthAmerica
Peru,2004,Male,15,A170,1,Tuberculosis,SouthAmerica
Peru,2004,Male,15,A178,1,Tuberculosis,SouthAmerica
Argentina,2004,Male,15,A170,1,Tuberculosis,SouthAmerica
"Venezuela, RB",2004,Male,15,A178,1,Tuberculosis,SouthAmerica
"Venezuela, RB",2004,Male,14,A170,1,Tuberculosis,SouthAmerica
Peru,2004,Male,14,A151,1,Tuberculosis,SouthAmerica
Peru,2004,Male,14,A154,1,Tuberculosis,SouthAmerica
Paraguay,2004,Male,14,A153,1,Tuberculosis,SouthAmerica
Paraguay,2004,Male,14,A199,1,Tuberculosis,SouthAmerica
Panama,2004,Male,14,A170,1,Tuberculosis,CentralAmerica
"Venezuela, RB",2004,Male,22,A170,1,Tuberculosis,SouthAmerica
Argentina,2004,Male,17,A150,1,Tuberculosis,SouthAmerica
Argentina,2004,Male,17,A170,1,Tuberculosis,SouthAmerica
Argentina,2004,Male,17,A180,1,Tuberculosis,SouthAmerica
Argentina,2004,Male,17,A183,1,Tuberculosis,SouthAmerica
Argentina,2004,Male,17,A199,1,Tuberculosis,SouthAmerica
Peru,2007,Male,28,A150,1,Tuberculosis,SouthAmerica
Peru,2007,Male,28,A170,1,Tuberculosis,SouthAmerica
Cuba,2007,Male,27,A150,1,Tuberculosis,Caribbean
Puerto Rico,2007,Male,27,A199,1,Tuberculosis,Caribbean
Nicaragua,2007,Male,27,A153,1,Tuberculosis,CentralAmerica
"Venezuela, RB",2007,Male,27,A182,1,Tuberculosis,SouthAmerica
Peru,2007,Male,27,A188,1,Tuberculosis,SouthAmerica
Colombia,2007,Male,27,A183,1,Tuberculosis,SouthAmerica
Peru,2007,Male,14,A151,1,Tuberculosis,SouthAmerica
Peru,2007,Male,14,A159,1,Tuberculosis,SouthAmerica
Peru,2007,Male,14,A183,1,Tuberculosis,SouthAmerica
Ecuador,2007,Male,14,A170,1,Tuberculosis,SouthAmerica
Chile,2007,Male,14,A199,1,Tuberculosis,SouthAmerica
Guatemala,2007,Male,14,A170,1,Tuberculosis,CentralAmerica
Guatemala,2007,Male,14,A182,1,Tuberculosis,CentralAmerica
Guatemala,2007,Male,14,A199,1,Tuberculosis,CentralAmerica
Nicaragua,2007,Male,14,A159,1,Tuberculosis,CentralAmerica
Nicaragua,2007,Male,14,A199,1,Tuberculosis,CentralAmerica
Paraguay,2007,Male,14,A150,1,Tuberculosis,SouthAmerica
Panama,2007,Male,14,A183,1,Tuberculosis,CentralAmerica
Panama,2007,Male,14,A199,1,Tuberculosis,CentralAmerica
"Venezuela, RB",2007,Male,14,A199,1,Tuberculosis,SouthAmerica
Argentina,2007,Male,16,A178,1,Tuberculosis,SouthAmerica
Chile,2007,Male,16,A170,1,Tuberculosis,SouthAmerica
Cuba,2007,Male,16,A150,1,Tuberculosis,Caribbean
Peru,2007,Male,16,A152,1,Tuberculosis,SouthAmerica
Peru,2007,Male,16,A153,1,Tuberculosis,SouthAmerica
Peru,2007,Male,16,A178,1,Tuberculosis,SouthAmerica
Peru,2007,Male,16,A179,1,Tuberculosis,SouthAmerica
Peru,2007,Male,16,A183,1,Tuberculosis,SouthAmerica
Ecuador,2007,Male,16,A180,1,Tuberculosis,SouthAmerica
Ecuador,2007,Male,16,A199,1,Tuberculosis,SouthAmerica
Paraguay,2007,Male,16,A150,1,Tuberculosis,SouthAmerica
Guatemala,2007,Male,16,A170,1,Tuberculosis,CentralAmerica
Dominican Republic,2007,Male,16,A199,1,Tuberculosis,Caribbean
Costa Rica,2007,Male,16,A183,1,Tuberculosis,CentralAmerica
Costa Rica,2007,Male,16,A199,1,Tuberculosis,CentralAmerica
Panama,2007,Male,16,A183,1,Tuberculosis,CentralAmerica
Panama,2007,Male,16,A199,1,Tuberculosis,CentralAmerica
Colombia,2007,Male,16,A170,1,Tuberculosis,SouthAmerica
Colombia,2007,Male,16,A183,1,Tuberculosis,SouthAmerica
"Venezuela, RB",2007,Male,15,A199,1,Tuberculosis,SouthAmerica
Peru,2007,Male,15,A159,1,Tuberculosis,SouthAmerica
Peru,2007,Male,15,A170,1,Tuberculosis,SouthAmerica
Peru,2007,Male,15,A171,1,Tuberculosis,SouthAmerica
Peru,2007,Male,15,A182,1,Tuberculosis,SouthAmerica
Peru,2007,Male,15,A183,1,Tuberculosis,SouthAmerica
Peru,2007,Male,15,A188,1,Tuberculosis,SouthAmerica
Ecuador,2007,Male,15,A199,1,Tuberculosis,SouthAmerica
Guatemala,2007,Male,15,A170,1,Tuberculosis,CentralAmerica
Paraguay,2007,Male,15,A199,1,Tuberculosis,SouthAmerica
Nicaragua,2007,Male,15,A199,1,Tuberculosis,CentralAmerica
Colombia,2007,Male,15,A170,1,Tuberculosis,SouthAmerica
Colombia,2007,Male,15,A178,1,Tuberculosis,SouthAmerica
Colombia,2007,Male,15,A182,1,Tuberculosis,SouthAmerica
Colombia,2007,Male,15,A183,1,Tuberculosis,SouthAmerica
Argentina,2007,Male,26,A159,1,Tuberculosis,SouthAmerica
